1HS_S6_R2_001_val_2	31.0508518241	31.0421251983	31.1236624925	31.8059510546	31.7206670874	34.2867228045	34.4483814708	34.4742841495	34.4837751144	34.4631948225	34.4801475875	34.4743603043	34.4186901795	34.3611754734	34.3772249359	34.335378271	34.254028634	34.2764110416	34.2607198668	34.2769452984	34.2234061238	34.1712636344	34.1110035417	34.0447013493	34.0252366168	34.0433202574	34.0095588443	33.9264174857	33.8983941432	33.9128381156	33.8950139816	33.8488875508	33.8450781092	33.8309986284	33.7947651899	33.7253572607	33.711360808	33.6606661702	33.5692048346	33.4976280509	33.4834524606	33.5261412596	33.4606078544	33.4037261551	33.3740682624	33.3629659977	33.3565868952	33.2655626654	33.1373394987	33.1190028575	33.1503340585	33.1191112147	33.035583244	33.022029444	33.0302126649	33.0401062979	33.0198128109	32.9670262331	32.9065412283	32.9406231859	32.9034962178	32.8431911156	32.8595937948	32.7781923491	32.8266267106	32.831926463	32.7804144408	32.8431005805	32.8536622989	32.9687521662	33.0397156986	33.1445457816	33.357902638	34.4902005081
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
1MRLA_S9_R1_001_val_1	30.7811962358	30.9584336341	31.0530593383	31.2158855429	31.2409958604	33.9777194387	34.0489811959	34.2178741346	34.3348291264	34.3996129982	34.436291151	34.4444453804	34.4219179026	34.433301009	34.4924383192	34.4440862636	34.3007664465	34.1125659583	34.1009201451	33.9652897952	33.9217451189	33.8351205112	33.830456842	33.7699553027	33.7473754183	33.6761855254	33.5602072178	33.3463414474	33.1856457608	33.0082904683	33.0200262701	32.9300675541	32.8399758408	32.6494758617	32.7187997699	32.5756909857	32.4891749268	32.3766188646	32.2765733682	32.2807208858	32.2977687329	32.6488016945	33.9264711585
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
1MRLA_S9_R2_001_val_2	30.598531793	30.5569471295	30.6868875552	31.2466035027	30.99244153	33.412408625	33.7112670176	33.7887103321	33.8317617437	33.8148747954	33.8000886425	33.7115987115	33.6618553249	33.6444013332	33.6385181974	33.4882851976	33.368600258	33.3183004468	33.2134025712	33.1796840104	33.0718805275	33.0301622326	32.9471160908	32.8181516607	32.7249458721	32.6857877164	32.5477002717	32.5332972796	32.4151850113	32.3328760853	32.2990968782	32.2411994566	32.2431060533	32.1300339733	32.0890873299	31.9734009676	31.8473943712	31.7766561295	31.7676808741	31.7790877206	31.5971456984	31.9197858704	33.473361392
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
1PEM_S1_R1_001_val_1	30.8131852925	30.9749307815	31.045081649	31.2037930351	31.2582009994	34.0283873073	34.102085691	34.2548075222	34.3639655589	34.4271640645	34.4672549781	34.4746727448	34.4579194276	34.4660863592	34.5239282483	34.4762079671	34.3362004524	34.1513560802	34.1403480605	34.0049622535	33.9666078204	33.8807413467	33.8793248388	33.8135418872	33.7953286786	33.7194286853	33.6106368356	33.4028934633	33.2367640815	33.0667912541	33.067035267	32.986277781	32.8936349623	32.7128477926	32.7784873729	32.6348267983	32.5482627441	32.4378391818	32.3415115331	32.3362136552	32.3626626166	32.7038991869	33.9432854561
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
1PEM_S1_R2_001_val_2	30.6036988349	30.5504906087	30.6799970106	31.2695996897	31.0349432783	33.4405107291	33.7078449553	33.7834462158	33.8287376671	33.8102218097	33.7976834612	33.7096073951	33.6556723645	33.6458111286	33.6345872264	33.4864334904	33.372115024	33.3156800995	33.2074576298	33.1846176888	33.0713827567	33.0350527897	32.9470124221	32.8163281171	32.7242023954	32.6803299768	32.5459980223	32.5299658943	32.4109137559	32.3347873253	32.2964358139	32.2434495726	32.2427547458	32.1260418196	32.0812809546	31.961960561	31.839322844	31.7713704426	31.7675700609	31.7721892348	31.5971829569	31.9263832275	33.4880781221
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
1RDAS_S11_R1_001_val_1	30.8305636969	30.9626916399	30.9901718759	31.1605242913	31.2599825777	34.0570405281	34.1114809861	34.2490197131	34.3563299555	34.4126543615	34.4587175999	34.4632552605	34.4496592183	34.4558058874	34.507593623	34.4579141911	34.3215221285	34.1362410184	34.1268683754	33.984968248	33.9567745123	33.8675535205	33.8686664225	33.793835037	33.779604172	33.6995018235	33.595145708	33.3880591953	33.2190949699	33.0549820232	33.0443498442	32.9704785237	32.8799493459	32.6979798341	32.7659248577	32.6152687507	32.5254289656	32.4199757634	32.3226152739	32.3091913397	32.3408215948	32.6735738462	33.9265733353
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
1RDAS_S11_R2_001_val_2	30.590604174	30.5465154273	30.695768013	31.3667734678	31.1582897044	33.5337378955	33.7650720584	33.8405817311	33.884406721	33.8653698975	33.8462967021	33.7617061278	33.7058109936	33.7066421205	33.6869003042	33.5358806073	33.4218121986	33.3648541916	33.2569560452	33.24300517	33.1296209254	33.0873949192	32.9945584719	32.8636253309	32.7747050593	32.7303636307	32.6024713094	32.578935786	32.4571825127	32.3958000302	32.3525032115	32.3070577189	32.3031465158	32.1861115232	32.1455009598	32.0225669261	31.9075497662	31.8403971557	31.8422035583	31.8407255879	31.6817228366	32.0041622384	33.5157688575
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
20_P_ES_S30_R1_001_val_1	36.2761122551	36.3155242001	36.222710117	36.4790170856	36.3719225241	36.3369774727	36.3336206937	36.3423524436	36.3783800565	36.3876057495	36.399674885	36.3783800007	36.3682550048	36.3411277575	36.2873577052	36.2303414917	36.2214167522	36.1068208742	36.1019925637	36.113957442	36.0767318881	36.0638152404	36.0344529469	36.0173278326	36.009497132	35.9820523149	35.8999466018	35.8451222726	35.8288475638	35.8138774299	35.7656817638	35.7538387141	35.7180794107	35.6298763454	35.6169334187	35.5973182873	35.5262696475	35.4759534148	35.3511928151	35.3811752682	35.4315849902	35.4670696444	36.3327841735
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
20_P_ES_S30_R2_001_val_2	34.7182493153	35.3469572142	35.5426684599	35.5124301197	35.2440371373	35.0844992619	35.1219870754	35.2108692863	35.292745139	35.2603487178	35.3262010117	35.3402378159	35.3872241704	35.3956116467	35.3987183185	35.2875286534	35.2433234	35.1855839446	35.2029795106	35.1501362522	35.1163777957	35.0698220088	35.050194943	35.0449594017	34.9646746027	34.8968697288	34.8307095123	34.8461181803	34.8319508918	34.7170940727	34.6884700438	34.6602265158	34.7227821081	34.6820652567	34.671257482	34.6414205796	34.5671213739	34.5629174266	34.6282695838	34.6035601981	34.678887064	34.8149770906	35.9411168644
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
21_P_ME_S31_R1_001_val_1	36.2729210134	36.3245050387	36.225083957	36.484522584	36.3810994599	36.3492732268	36.3510739341	36.357274102	36.3873755934	36.3912589154	36.4026156755	36.3683303804	36.3673741117	36.3421127888	36.2854804276	36.2400413181	36.2367891727	36.1020115569	36.0835625549	36.0987101035	36.0640952039	36.0377999428	36.018018571	36.0041519926	35.9883620359	35.96087894	35.8904492	35.8318853786	35.8086887674	35.8021675858	35.755577788	35.7285185678	35.6894749896	35.5979569206	35.586657746	35.5719704691	35.4894096986	35.4338511029	35.3135331157	35.3452036218	35.3949964735	35.4442849012	36.3221900758
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
21_P_ME_S31_R2_001_val_2	34.8093896045	35.4249153004	35.5983615212	35.5780776612	35.3258219624	35.1894330346	35.212891703	35.276868061	35.3451454451	35.3103881572	35.3656781301	35.3776657048	35.4062475405	35.4072782127	35.4180496827	35.2718975279	35.2332495933	35.1942669261	35.2271553798	35.1645191852	35.1320376608	35.0919379274	35.064252161	35.0631769289	34.9774145095	34.908226863	34.8391282741	34.8505563625	34.8376149033	34.7073648819	34.6849966478	34.647238822	34.7235242308	34.6815349609	34.6774971018	34.6488589628	34.5792058941	34.5751660689	34.6428839127	34.6239819214	34.699753448	34.8483312872	35.9654883425
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
22_P_CE_S32_R1_001_val_1	36.2823822974	36.3123792182	36.2278980439	36.4808355935	36.3733215842	36.3354708794	36.3323370288	36.3384228817	36.3722732101	36.3774464342	36.3892597644	36.353458689	36.3492425278	36.3212393852	36.2622356348	36.2151547541	36.2151005978	36.0736318484	36.060436655	36.0804662544	36.0639558135	36.0448837585	36.0198833403	35.9976979768	35.9975431669	35.9734170114	35.9171328052	35.8648085511	35.8397098563	35.8346813216	35.7869388422	35.7594024948	35.7297106109	35.6366797444	35.6269906709	35.6169137125	35.5400529698	35.47965228	35.3599611746	35.4021649973	35.4565613334	35.4750865226	36.3379965922
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
22_P_CE_S32_R2_001_val_2	34.6997011522	35.3212475125	35.5291578006	35.4945314596	35.2452524557	35.0715774787	35.0950402386	35.1859114593	35.2770810198	35.2579888158	35.2853653575	35.3169055716	35.4031878876	35.4733918032	35.4493933712	35.4046870343	35.2988826421	35.2102521954	35.234444171	35.1859100486	35.1545337141	35.1100390409	35.081833732	35.0824537011	35.0022811035	34.9437934004	34.8782816819	34.8910600711	34.8782420567	34.7472996343	34.7342280231	34.6979651072	34.7684352531	34.7240473931	34.7175364129	34.685692521	34.6242264388	34.6134345243	34.6749258325	34.6529153955	34.7189861426	34.8612165623	35.9638256996
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
23_P_FA_S33_R1_001_val_1	36.2613093823	36.3014481155	36.2185605438	36.4829594598	36.3741456094	36.3364692675	36.3312342665	36.3368718904	36.3717480867	36.3797897011	36.3907767973	36.3609968764	36.3561270466	36.3356357249	36.2933023179	36.2362042826	36.2324373109	36.0973534268	36.0785642783	36.0972080654	36.0591800949	36.0392971822	36.0245060353	36.0111176034	35.9964138704	35.9695738788	35.9029433829	35.8505794615	35.8320078591	35.8267102232	35.7779829823	35.7508804589	35.7142521824	35.6316555551	35.6180366977	35.6032468401	35.5257560094	35.4725480078	35.3616910283	35.3953659853	35.4423247736	35.486101243	36.3347495476
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
23_P_FA_S33_R2_001_val_2	34.7026534446	35.3082000146	35.5299356959	35.4747694656	35.2001501775	35.0156605367	35.0403041862	35.1235219981	35.2149873014	35.1724753712	35.2366559359	35.2286709864	35.3104190773	35.2956049	35.3351012539	35.1737657291	35.1529132323	35.1193660547	35.1424667038	35.0814291412	35.0499114524	35.0058266772	34.9790899618	34.9803436291	34.8865535818	34.8219103616	34.7518142662	34.7585704952	34.7417486044	34.6018253401	34.5778194835	34.5341692365	34.6128348305	34.5665662347	34.5635653058	34.5352424992	34.4615250981	34.4552933059	34.5280192747	34.5122095195	34.5921072306	34.7461187099	35.9053098604
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
2AF_S2_R1_001_val_1	31.2281015186	31.3619035646	31.4264374131	31.5514141206	31.5774421447	35.1029931513	35.0549863936	35.0646898024	35.0814845276	35.1444010385	35.1593257308	35.1671941337	35.1644650307	35.1580890137	35.1669345127	35.1656498962	35.1591550191	35.1495548424	35.1434767731	35.1323853346	35.1395876205	35.1164631803	35.0999205061	35.0931426973	35.0574425937	34.9902339867	34.9526750277	34.9343446104	34.9044440573	34.8600957092	34.8502881172	34.8690627888	34.8738374823	34.849402032	34.8150766117	34.7967985905	34.791145009	34.7634253879	34.7576892085	34.7577553693	34.7515531868	34.7206120139	34.6916456082	34.663905654	34.6215746833	34.5632135397	34.4960864507	34.439101986	34.4277497553	34.4108809246	34.3929937035	34.3461175587	34.3118657466	34.2812973705	34.2321177854	34.1681352885	34.1128495809	34.0680695224	34.0507296368	34.0464238457	34.0188775237	33.9900726649	33.9505554986	33.9317195058	33.9062527211	33.8776189904	33.8727283662	33.8649360505	33.8438652304	33.8434849033	33.8418028384	33.7766951344	34.0669505773	34.7277150478
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
2AF_S2_R2_001_val_2	31.0018885617	30.9811278714	31.0847678997	31.6822373053	31.5536638674	34.1216250942	34.3394002587	34.3694176356	34.3807561492	34.359572233	34.379405177	34.3763394732	34.322085675	34.2626192593	34.2756094849	34.2398882049	34.1532934941	34.1666492921	34.1555985735	34.1806459843	34.1255329189	34.0729480078	34.0090639092	33.9402476637	33.9225249359	33.9417232797	33.9107325454	33.8213910546	33.7885968769	33.7986482085	33.7851703244	33.7396414817	33.7300973576	33.7201152265	33.6913724055	33.6218243952	33.6090060386	33.5537453185	33.4644039358	33.3909260577	33.3716832703	33.4132816085	33.3471256256	33.2910615821	33.2570504431	33.2534289836	33.2494798481	33.16116438	33.0314666148	33.0031848617	33.0272432187	33.0087458996	32.9210845605	32.8934246604	32.9022372742	32.915974003	32.8989477617	32.8467816906	32.7869046194	32.8164877053	32.7884553689	32.7300266814	32.7356900762	32.6594720385	32.7051076118	32.7000862993	32.6521852035	32.7106805799	32.7194265841	32.8392491909	32.9116015963	33.0244052101	33.2391927056	34.494629079
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
2HS_S7_R1_001_val_1	31.1747290931	31.3320734015	31.425170719	31.5512136756	31.5494264836	35.0401614786	34.9944796534	35.0073011333	35.0290571372	35.0940596234	35.1101395286	35.1172420236	35.1133997211	35.1071829995	35.1146668681	35.1084548216	35.1025879257	35.0915781547	35.0896659119	35.0798840094	35.086491853	35.0592414049	35.0461915789	35.0363982502	34.9991266072	34.9251954196	34.8913435567	34.8737034716	34.8420607075	34.7980555255	34.7855399737	34.8005991949	34.8094177999	34.7828826039	34.7517284606	34.7282739801	34.7199497945	34.697697768	34.6950324268	34.6942154468	34.686850364	34.651695285	34.6249668715	34.5994871987	34.551599278	34.4860435889	34.4215327925	34.3641430495	34.3524376612	34.334459181	34.3163301122	34.274136844	34.2426603245	34.2095040826	34.1554400077	34.0866494029	34.0324285323	33.9845560525	33.9684544404	33.9705259533	33.935836742	33.9096285117	33.8691006144	33.8528392466	33.8291832719	33.7972383238	33.7933137547	33.7865513845	33.767245378	33.7766252602	33.7796666233	33.7202877677	34.0154481816	34.7040546085
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
2HS_S7_R2_001_val_2	31.0173970432	30.9779402591	31.0768062947	31.6339624047	31.4693351483	34.0661096108	34.3300792517	34.3593647346	34.3653932726	34.3492071275	34.3647095978	34.3596998354	34.3124861103	34.2517870355	34.2596411605	34.2312392055	34.1492673227	34.1440610204	34.1399080602	34.165902134	34.1085137139	34.0616801106	33.9952830015	33.9289651635	33.911609578	33.9302889169	33.904942059	33.825062016	33.7781161385	33.777023066	33.7747410532	33.7368739283	33.7138624131	33.7033816379	33.6821261423	33.6122002761	33.5980308303	33.5406546749	33.4548450373	33.3784057849	33.3550512796	33.3898439868	33.3396244483	33.2783839284	33.2300966814	33.2404559941	33.2386455973	33.1529556715	33.0310610354	32.987007714	33.0017867537	32.9980752703	32.9136721048	32.8731934049	32.8800672297	32.8996459531	32.8835668134	32.8337389881	32.7723487605	32.7977494203	32.7814233357	32.7287898925	32.7208787454	32.6496274155	32.6943233485	32.681061026	32.649368443	32.685346225	32.6992492909	32.8282277217	32.8977633768	33.0009836032	33.2313951809	34.4952106671
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
2MRPF_S10_R1_001_val_1	30.8569310692	30.9703622438	31.0325013571	31.2028368107	31.2774702356	34.069903057	34.1301850006	34.2705109548	34.3816400777	34.4407613755	34.4838511153	34.4892622468	34.4715721719	34.4748517951	34.5344208368	34.486747338	34.3453403036	34.1591083785	34.1498233933	34.0103079857	33.97999087	33.8902529366	33.8901274507	33.8205226499	33.8041191127	33.7241524903	33.6235535402	33.4134528076	33.2468963539	33.0770032354	33.0719417209	32.9988791993	32.9050572646	32.7202614689	32.7894500363	32.6414045385	32.5519355612	32.4465637737	32.3499329468	32.3434829388	32.3761353949	32.7148060136	33.9393705359
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
2MRPF_S10_R2_001_val_2	30.6515884826	30.5930130647	30.7175650158	31.3848799248	31.1707058323	33.536593512	33.7748162946	33.8413697053	33.8848480176	33.8654529634	33.8470217445	33.7593568155	33.7098541978	33.7042776853	33.6842921088	33.5434979882	33.4203504242	33.3699695096	33.2649786505	33.2455194583	33.1346115858	33.0894359178	33.0011795607	32.8729173247	32.7815825714	32.7410196025	32.6113668367	32.5872753834	32.4710318442	32.4025283533	32.3676738823	32.3156574073	32.3124036694	32.193923285	32.1513885872	32.036170594	31.9182251247	31.8528139392	31.8483603351	31.8486943892	31.6902224471	32.0141414015	33.4980193149
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
2PSL_S2_R1_001_val_1	30.8833880911	31.0224273028	31.055428609	31.2203728193	31.307825025	34.1450976054	34.2106952024	34.342541121	34.4452845305	34.5045893131	34.5471684287	34.5527748898	34.5425173826	34.5416426555	34.5961722722	34.5492508774	34.4142429057	34.2369381171	34.2262019538	34.0858788502	34.0544141473	33.9717139199	33.9747634512	33.899227224	33.8829657536	33.8011042242	33.7042120776	33.499204958	33.3329452135	33.1715878892	33.1607583215	33.0903568295	32.9977789702	32.8188596937	32.8898828328	32.7410066343	32.6548527514	32.550201476	32.4579261452	32.4462577282	32.4772958663	32.7984924484	33.9644315477
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
2PSL_S2_R2_001_val_2	30.6192759992	30.560681299	30.6909779898	31.349388239	31.1433849793	33.5265842262	33.7464546212	33.8158354513	33.8608023286	33.8416160197	33.8256342295	33.7390119739	33.6834443304	33.683606553	33.6643997794	33.5204813363	33.4061744469	33.3488808711	33.2417278013	33.2242563793	33.1135453487	33.0730093759	32.980928698	32.8508745592	32.7701720245	32.7247711699	32.5949899325	32.5688919518	32.4519610866	32.3948054038	32.3504695391	32.3062687045	32.3001956141	32.1822606712	32.1365944282	32.0158827219	31.9001020448	31.8348140852	31.8336883479	31.8328059397	31.6772670909	32.0085127573	33.4888263844
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
2RDAM_S12_R1_001_val_1	30.7679145066	30.9753899397	31.0926445899	31.2530894666	31.2554867318	33.9959858888	34.0650347653	34.2428493217	34.3612290747	34.4288970574	34.4628913792	34.472474007	34.4489798048	34.4617080644	34.520675064	34.4715664227	34.3301781294	34.145925697	34.1326641125	34.0018051573	33.9552535084	33.8732402823	33.8647049788	33.8101230309	33.784484449	33.7165537695	33.6023174567	33.3892046709	33.2283040823	33.0516651412	33.0692870789	32.9790232335	32.8884289331	32.6987174292	32.7695297152	32.6261571043	32.5386291791	32.4305404269	32.3287911874	32.3393371871	32.3553069724	32.6941244221	33.9440265587
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
2RDAM_S12_R2_001_val_2	30.6230596588	30.5800930583	30.7146673637	31.2484516228	30.9846908644	33.4325638308	33.7517481155	33.8263076115	33.8645979501	33.849881844	33.8334889028	33.7483331294	33.702297531	33.6797636025	33.6775526561	33.5317774718	33.4116798214	33.3666629787	33.2613707875	33.2227161632	33.1163844399	33.0709283094	32.9918722895	32.8574047047	32.7621176663	32.7203029932	32.5809275393	32.5705314159	32.4525572526	32.3668504885	32.3405210869	32.2755243491	32.2761349321	32.1660795291	32.1231614114	32.00928427	31.8843842676	31.8149052517	31.8032240978	31.8165055309	31.6268422803	31.9481819958	33.4701986022
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
3HS_S8_R1_001_val_1	31.2224587248	31.3566087229	31.4281339157	31.5537183811	31.5752499468	35.0931065599	35.0454374707	35.0553894217	35.0730718378	35.1344887767	35.1511032878	35.1582380338	35.1554123346	35.1497606344	35.1580015312	35.1557289074	35.1491465038	35.1394905584	35.1350302534	35.1224041632	35.1323040942	35.1051431068	35.0920363876	35.0851583855	35.0494754548	34.9782096347	34.9439725472	34.9223449383	34.8960103478	34.8531181873	34.8423624441	34.8620638007	34.8664976573	34.8423121886	34.8094566685	34.7912609329	34.7846080754	34.7573654484	34.7516226623	34.7523562436	34.7458776035	34.7107026867	34.6833888169	34.6541849485	34.6141138937	34.5544895465	34.4902330857	34.4353287696	34.4212761159	34.4038548447	34.3885947056	34.342882617	34.3089045666	34.2755014061	34.2272850739	34.164958876	34.107566807	34.0638031472	34.0430627935	34.0395978196	34.008863958	33.9835993747	33.945966044	33.929692533	33.9006959948	33.872618543	33.8685499993	33.8647649876	33.8412835024	33.8399965372	33.8387122426	33.7761442442	34.0677966897	34.7234165573
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
3HS_S8_R2_001_val_2	31.0206939542	30.9895091164	31.0862104293	31.693455661	31.5601413772	34.1334808489	34.3498739831	34.3766935051	34.3863151285	34.3680061207	34.3893955693	34.3870919005	34.3309866327	34.2731330999	34.2839857441	34.2477379401	34.1621419002	34.1747819606	34.1642694317	34.1896528202	34.1336447221	34.0809385048	34.0239954462	33.955527677	33.9390323785	33.9571218737	33.9250531072	33.8425074965	33.801361847	33.8166952854	33.8032528891	33.7593595404	33.7457486755	33.7348873202	33.7088202221	33.6411626691	33.6271151043	33.5707241215	33.4874940621	33.4141294255	33.3941837594	33.4344823238	33.3768670598	33.3168517643	33.2822245504	33.2784577992	33.2747840351	33.1896124725	33.0634280472	33.0301611824	33.0548224913	33.0326467793	32.9508195419	32.9237638333	32.9308268423	32.9445334892	32.9249747493	32.8764627993	32.8147773439	32.8434403148	32.8183943649	32.7597566885	32.7691347861	32.6918853733	32.7379873184	32.7303266867	32.685551371	32.7399259371	32.7539229759	32.8770116109	32.9495112665	33.0542649645	33.2748411841	34.4829584161
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
3PDR_S3_R1_001_val_1	30.8241587893	31.0006132176	31.0715315789	31.2323724418	31.2834380364	34.0829067374	34.1478270841	34.3001487271	34.4087963827	34.47146876	34.5125080406	34.5179978704	34.503555955	34.5119660856	34.5659443541	34.5195609566	34.3848674476	34.2089774134	34.1952419134	34.0617549563	34.0244495663	33.9409036858	33.9407622822	33.8742452718	33.8555702549	33.7824973767	33.6786701995	33.4684433305	33.3060808007	33.1372688527	33.1421851715	33.0587005929	32.9708738944	32.7892057243	32.8576975593	32.7130755455	32.6268141578	32.5190278622	32.4213451021	32.422851646	32.4428496718	32.7664820267	33.9644367092
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
3PDR_S3_R2_001_val_2	30.6122282012	30.567480759	30.7105071564	31.306550521	31.0734363046	33.4849333455	33.7523061944	33.8269894263	33.8696258411	33.8529982692	33.8384701822	33.7503900934	33.7027451219	33.6903809238	33.6789569123	33.5308805644	33.413111882	33.3604081298	33.2539734283	33.2266829861	33.1178940818	33.0740121086	32.9870303869	32.8513976584	32.7617086431	32.7168791062	32.5837219055	32.5696723687	32.4468122819	32.3750066723	32.3388715112	32.284878345	32.2887759465	32.1696280131	32.1264070507	32.0079270317	31.8881879652	31.8203272327	31.8101269905	31.8156461093	31.6416173418	31.9664356888	33.4884408924
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
3RAM_S13_R1_001_val_1	30.8268550635	30.9997802957	31.0672959896	31.2273139235	31.2682917545	34.0417877047	34.1155322753	34.2704887979	34.3826999323	34.4457043526	34.4822422699	34.4882540297	34.4703214385	34.4791836451	34.5328364654	34.4831277043	34.3426119285	34.1601026051	34.1474382058	34.0135192523	33.9742182927	33.8907341051	33.8876974277	33.8230248307	33.8011080322	33.7250139407	33.6150231677	33.4082877711	33.2423009886	33.0736145587	33.0766640377	32.9955803774	32.9045296157	32.7171448912	32.7885654177	32.6444130118	32.5536933333	32.44969788	32.3542811502	32.3506848678	32.3714090042	32.7133055049	33.9406748799
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
