	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
7R_FV_S16_R2_001_val_2	2844.0	2938.0	3540.0	4452.0	5088.0	4215.0	3508.0	3635.0	4139.0	4494.0	4288.0	3974.0	4274.0	4551.0	5025.0	5330.0	5375.0	5865.0	6854.0	8434.0	10651.0	13584.0	18820.0	30476.0	84925.0	487990.0	3783268.0	4466429.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
7_MR_RC_S20_R1_001_val_1	4660.0	8575.0	22172.0	36936.0	54128.0	76801.0	109142.0	119278.0	127025.0	147678.0	164614.0	158244.0	149049.0	147223.0	160515.0	210574.0	224434.0	191698.0	167665.0	161404.0	162140.0	161410.0	155474.0	184091.0	648717.0	845445.0	2531670.0	192780.0	5524726.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
7_MR_RC_S20_R2_001_val_2	1802.0	1881.0	2314.0	2082.0	2132.0	1999.0	1885.0	1788.0	1654.0	1698.0	1686.0	1807.0	1876.0	1888.0	2146.0	2497.0	2763.0	2828.0	3093.0	3325.0	3804.0	4862.0	6491.0	10209.0	38768.0	129267.0	2525797.0	6295930.0	3789996.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
8AF_S3_R1_001_val_1	927.0	2304.0	7013.0	13502.0	22926.0	34931.0	48910.0	55484.0	66228.0	80978.0	93696.0	92196.0	91409.0	95547.0	108734.0	142087.0	153001.0	135986.0	126514.0	126863.0	131626.0	133897.0	131272.0	180292.0	669994.0	1680385.0	2300963.0	7172979.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
8AF_S3_R2_001_val_2	4021.0	4188.0	4998.0	6381.0	7425.0	6122.0	5142.0	5008.0	6003.0	6492.0	6189.0	5859.0	6010.0	6390.0	7262.0	7743.0	7947.0	8609.0	10268.0	12554.0	15677.0	20184.0	28304.0	45726.0	123182.0	730317.0	5760855.0	7041788.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
8PSN_S8_R1_001_val_1	3212.0	4660.0	19482.0	45021.0	72163.0	110134.0	160227.0	192956.0	202807.0	242732.0	271765.0	269923.0	252401.0	248954.0	255437.0	318458.0	368117.0	328145.0	284872.0	271652.0	273974.0	274774.0	269919.0	311457.0	899109.0	1947239.0	5692444.0	2018074.0	11513126.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
8PSN_S8_R2_001_val_2	9386.0	9892.0	9775.0	10354.0	10422.0	10440.0	9881.0	9889.0	10321.0	10169.0	10212.0	10395.0	10889.0	11639.0	12471.0	13040.0	14213.0	15334.0	16583.0	19585.0	24258.0	30504.0	42178.0	61584.0	124676.0	382321.0	3772363.0	13586922.0	8863538.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
8R_BM_S17_R1_001_val_1	1023.0	2540.0	8289.0	14666.0	23379.0	35551.0	48252.0	53545.0	63152.0	76402.0	88956.0	88642.0	87722.0	89344.0	100262.0	130163.0	140567.0	124824.0	116790.0	115742.0	117705.0	121909.0	121785.0	167099.0	612085.0	1570668.0	2165080.0	6864347.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
8R_BM_S17_R2_001_val_2	4080.0	4348.0	5215.0	6686.0	7340.0	6284.0	5375.0	5213.0	6199.0	6733.0	6183.0	5834.0	6113.0	6511.0	7296.0	7616.0	8093.0	8607.0	9963.0	12060.0	14701.0	18789.0	25769.0	40667.0	110386.0	649761.0	5499405.0	6655262.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
8_MR_MA_S21_R1_001_val_1	4055.0	11009.0	39167.0	70954.0	107983.0	154599.0	221130.0	235830.0	248988.0	285379.0	310096.0	291269.0	269111.0	267743.0	290523.0	383536.0	391873.0	325941.0	288071.0	274904.0	273645.0	267650.0	254809.0	305167.0	1110951.0	1346125.0	3909580.0	284094.0	8546399.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76
8_MR_MA_S21_R2_001_val_2	2738.0	2889.0	3471.0	3035.0	3271.0	2808.0	2928.0	2616.0	2443.0	2579.0	2533.0	2717.0	2795.0	2911.0	3070.0	3462.0	3657.0	3952.0	4404.0	4872.0	5710.0	7122.0	9697.0	14784.0	70386.0	231987.0	4220139.0	10158711.0	5988894.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
9AF_S4_R1_001_val_1	1450.0	3374.0	10455.0	18716.0	30421.0	45828.0	62635.0	69204.0	82307.0	100359.0	116157.0	113613.0	113379.0	117143.0	134487.0	176928.0	189061.0	167598.0	155902.0	156839.0	159736.0	164984.0	164742.0	228667.0	861228.0	2042114.0	2787952.0	8805811.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
9AF_S4_R2_001_val_2	5318.0	5506.0	6576.0	8547.0	9618.0	8102.0	6698.0	6923.0	7994.0	8529.0	7927.0	7598.0	7880.0	8329.0	9327.0	9990.0	10329.0	11046.0	13127.0	15817.0	20090.0	25555.0	35206.0	57193.0	155305.0	925057.0	7260564.0	8426939.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
9P_PA_S12_R1_001_val_1	1275.0	3234.0	10114.0	18467.0	30286.0	46071.0	63103.0	69859.0	84506.0	103012.0	119191.0	117606.0	116856.0	119997.0	137274.0	180069.0	193368.0	169504.0	157132.0	157108.0	158552.0	161145.0	158362.0	213975.0	750162.0	1670992.0	2203328.0	6970723.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
9P_PA_S12_R2_001_val_2	4559.0	4785.0	5633.0	7299.0	8197.0	6793.0	5647.0	5866.0	6758.0	6903.0	6825.0	6179.0	6626.0	6923.0	7665.0	8258.0	8566.0	9183.0	10983.0	12963.0	16324.0	21166.0	29138.0	46993.0	130852.0	764425.0	6010144.0	7019618.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
9R_MV_S18_R1_001_val_1	803.0	2093.0	6794.0	12668.0	21636.0	34233.0	48531.0	53688.0	67050.0	83389.0	95941.0	92742.0	93654.0	98382.0	114234.0	152566.0	158126.0	140530.0	132480.0	133639.0	138152.0	141166.0	140626.0	199198.0	758639.0	1645532.0	2263034.0	7139066.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
9R_MV_S18_R2_001_val_2	4634.0	4851.0	5735.0	7287.0	8020.0	6807.0	5825.0	5967.0	6805.0	7214.0	6681.0	6255.0	6735.0	6954.0	7796.0	8160.0	8414.0	8966.0	10588.0	12891.0	15884.0	20618.0	28348.0	45547.0	124297.0	751242.0	6143197.0	6692874.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
HS10_S10_R1_001_val_1	2795.0	6876.0	20903.0	37890.0	61049.0	90514.0	123062.0	132357.0	154711.0	184727.0	210141.0	201370.0	195167.0	196573.0	220566.0	284067.0	298607.0	258187.0	236831.0	233048.0	232353.0	230011.0	221972.0	296379.0	1023519.0	2218299.0	2886558.0	9045597.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
HS10_S10_R2_001_val_2	5539.0	5931.0	6854.0	8984.0	10085.0	8584.0	7125.0	7273.0	8461.0	9078.0	8524.0	8184.0	8361.0	9056.0	10190.0	10778.0	11199.0	11980.0	14092.0	17424.0	22122.0	28260.0	39563.0	64200.0	191375.0	1058017.0	8132154.0	9580736.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
HS11_S11_R1_001_val_1	986.0	2561.0	8551.0	15888.0	25121.0	38024.0	52568.0	58419.0	69314.0	85146.0	99876.0	100424.0	99353.0	101009.0	114358.0	148452.0	161396.0	143728.0	134467.0	133822.0	135029.0	138619.0	136661.0	182064.0	625788.0	1476436.0	1936706.0	6120045.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
HS11_S11_R2_001_val_2	3693.0	4013.0	4577.0	6017.0	6881.0	5803.0	4937.0	5002.0	5688.0	6249.0	5799.0	5517.0	5537.0	6052.0	6696.0	6941.0	7405.0	7976.0	9271.0	11315.0	14103.0	18101.0	24711.0	39202.0	106474.0	620784.0	5132833.0	6263234.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
HS6_S6_R1_001_val_1	1161.0	2773.0	9083.0	17003.0	28232.0	42872.0	59152.0	65545.0	77609.0	94161.0	109809.0	107505.0	105406.0	108411.0	122558.0	158596.0	170003.0	150684.0	137991.0	138903.0	142187.0	144408.0	142581.0	194216.0	706601.0	1749819.0	2366598.0	7424376.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
HS6_S6_R2_001_val_2	4263.0	4424.0	5171.0	6682.0	7647.0	6505.0	5547.0	5616.0	6537.0	7052.0	6569.0	6210.0	6437.0	6945.0	7606.0	8306.0	8656.0	9233.0	10911.0	13646.0	17178.0	21872.0	30598.0	49895.0	137358.0	788974.0	6085104.0	7303301.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
HS7_S7_R1_001_val_1	4720.0	12978.0	42170.0	71470.0	110422.0	159737.0	209134.0	215793.0	248369.0	293181.0	330647.0	314051.0	302750.0	296175.0	328981.0	424691.0	434776.0	367648.0	336377.0	330797.0	329548.0	331515.0	325844.0	442261.0	1591469.0	3401437.0	4517879.0	14343936.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
HS7_S7_R2_001_val_2	10361.0	10900.0	12838.0	16517.0	18124.0	15042.0	13009.0	13024.0	14761.0	15521.0	14927.0	14199.0	15170.0	15816.0	17964.0	19151.0	19294.0	20778.0	24555.0	30157.0	37395.0	48125.0	67213.0	107740.0	324782.0	1742725.0	13200704.0	14257964.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
HS8_S8_R1_001_val_1	984.0	2702.0	8624.0	16462.0	27320.0	41639.0	57228.0	63697.0	76918.0	93334.0	107903.0	105484.0	104634.0	107204.0	122547.0	159640.0	170854.0	151217.0	139542.0	140105.0	142922.0	146567.0	143419.0	196409.0	717961.0	1710879.0	2282163.0	7221566.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
HS8_S8_R2_001_val_2	4521.0	4650.0	5611.0	7265.0	8023.0	6667.0	5829.0	5938.0	6788.0	7192.0	6736.0	6219.0	6552.0	7142.0	7825.0	8414.0	8690.0	9366.0	10870.0	12876.0	16165.0	20576.0	28536.0	45974.0	125125.0	728985.0	5993880.0	7153509.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
HS9_S9_R1_001_val_1	2172.0	4885.0	14977.0	27731.0	45102.0	68024.0	94348.0	102796.0	121800.0	147406.0	168284.0	161750.0	161169.0	164699.0	187386.0	245611.0	257261.0	223102.0	205667.0	204236.0	206041.0	207453.0	202952.0	277986.0	1004139.0	2240408.0	3009837.0	9390523.0
	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74
HS9_S9_R2_001_val_2	5443.0	5712.0	6717.0	8933.0	9760.0	8186.0	6778.0	6947.0	8345.0	8919.0	8190.0	7895.0	8344.0	8957.0	10029.0	10531.0	10930.0	11947.0	13937.0	17158.0	21576.0	27299.0	38543.0	63227.0	181251.0	1046032.0	8214278.0	9371881.0

